"Date","Open","High","Low","Close","% Change","% Change vs Average","Volume"
"2024-07-22T07:00:00.000Z","5,544.54","5,570.36","5,529.04","5,564.41","1.08","1.02","25,101,861"
"2024-07-23T07:00:00.000Z","5,565.30","5,585.34","5,550.90","5,555.74","-0.1558","-0.2134","23,967,982"
"2024-07-24T07:00:00.000Z","5,505.84","5,508.04","5,419.98","5,427.13","-2.31","-2.37","30,199,581"
"2024-07-25T07:00:00.000Z","5,428.70","5,491.59","5,390.95","5,399.22","-0.5143","-0.5719","35,279,154"
"2024-07-26T07:00:00.000Z","5,433.67","5,488.32","5,430.70","5,459.10","1.11","1.05","26,296,699"
"2024-07-29T07:00:00.000Z","5,476.55","5,487.74","5,444.44","5,463.54","0.0813","0.0237","23,655,078"
"2024-07-30T07:00:00.000Z","5,478.73","5,489.46","5,401.70","5,436.44","-0.4960","-0.5536","29,866,254"
"2024-07-31T07:00:00.000Z","5,505.59","5,551.51","5,493.75","5,522.30","1.58","1.52","34,146,716"
"2024-08-01T07:00:00.000Z","5,537.84","5,566.16","5,410.42","5,446.68","-1.37","-1.43","34,189,045"
"2024-08-02T07:00:00.000Z","5,376.63","5,383.89","5,302.03","5,346.56","-1.84","-1.90","39,787,033"
"2024-08-05T07:00:00.000Z","5,151.14","5,250.89","5,119.26","5,186.33","-3.00","-3.05","39,803,904"
"2024-08-06T07:00:00.000Z","5,206.42","5,312.34","5,193.56","5,240.03","1.04","0.9778","31,513,899"
"2024-08-07T07:00:00.000Z","5,293.13","5,330.64","5,195.54","5,199.50","-0.7735","-0.8311","29,418,533"
"2024-08-08T07:00:00.000Z","5,252.57","5,328.03","5,233.85","5,319.31","2.30","2.25","26,780,766"
"2024-08-09T07:00:00.000Z","5,314.66","5,358.67","5,300.84","5,344.16","0.4672","0.4096","21,668,621"
"2024-08-12T07:00:00.000Z","5,351.88","5,371.20","5,324.37","5,344.39","0.0043","-0.0533","22,602,983"
"2024-08-13T07:00:00.000Z","5,376.98","5,436.50","5,376.98","5,434.43","1.68","1.63","25,708,115"
"2024-08-14T07:00:00.000Z","5,442.36","5,463.22","5,415.91","5,455.21","0.3824","0.3248","23,149,413"
"2024-08-15T07:00:00.000Z","5,501.13","5,546.23","5,501.13","5,543.22","1.61","1.56","26,342,285"
"2024-08-16T07:00:00.000Z","5,530.50","5,561.98","5,525.17","5,554.25","0.1990","0.1414","22,687,204"
"2024-08-19T07:00:00.000Z","5,557.23","5,608.30","5,550.74","5,608.25","0.9722","0.9146","20,875,952"
"2024-08-20T07:00:00.000Z","5,602.88","5,620.51","5,585.50","5,597.12","-0.1985","-0.2561","21,070,906"
"2024-08-21T07:00:00.000Z","5,603.09","5,632.68","5,591.57","5,620.85","0.4240","0.3664","20,124,695"
"2024-08-22T07:00:00.000Z","5,637.77","5,643.22","5,560.95","5,570.64","-0.8933","-0.9509","21,946,471"
"2024-08-23T07:00:00.000Z","5,602.49","5,641.82","5,585.16","5,634.61","1.15","1.09","22,021,828"
"2024-08-26T07:00:00.000Z","5,639.66","5,651.62","5,602.34","5,616.84","-0.3154","-0.3730","20,012,829"
"2024-08-27T07:00:00.000Z","5,602.89","5,631.18","5,593.48","5,625.80","0.1595","0.1019","19,760,757"
"2024-08-28T07:00:00.000Z","5,624.51","5,627.03","5,560.95","5,592.18","-0.5976","-0.6552","21,324,714"
"2024-08-29T07:00:00.000Z","5,607.30","5,646.95","5,583.71","5,591.96","-0.0039","-0.0615","23,104,181"
"2024-08-30T07:00:00.000Z","5,612.74","5,651.37","5,581.79","5,648.40","1.01","0.9517","27,622,597"
"2024-09-03T07:00:00.000Z","5,623.89","5,623.89","5,504.33","5,528.93","-2.12","-2.17","28,890,257"
"2024-09-04T07:00:00.000Z","5,506.68","5,552.99","5,503.66","5,520.07","-0.1602","-0.2179","24,763,889"
"2024-09-05T07:00:00.000Z","5,520.08","5,546.30","5,480.54","5,503.41","-0.3018","-0.3594","24,387,584"
"2024-09-06T07:00:00.000Z","5,507.33","5,522.47","5,402.62","5,408.42","-1.73","-1.78","27,961,733"
"2024-09-09T07:00:00.000Z","5,442.07","5,484.20","5,434.49","5,471.05","1.16","1.10","25,630,886"
"2024-09-10T07:00:00.000Z","5,490.51","5,497.91","5,441.72","5,495.52","0.4473","0.3897","25,307,740"
"2024-09-11T07:00:00.000Z","5,496.42","5,560.41","5,406.96","5,554.13","1.07","1.01","27,987,087"
"2024-09-12T07:00:00.000Z","5,557.48","5,600.71","5,535.50","5,595.76","0.7495","0.6919","25,726,510"
"2024-09-13T07:00:00.000Z","5,603.34","5,636.27","5,601.65","5,626.02","0.5408","0.4832","22,026,861"
"2024-09-16T07:00:00.000Z","5,615.21","5,636.05","5,604.53","5,633.09","0.1257","0.0681","23,180,657"
"2024-09-17T07:00:00.000Z","5,655.51","5,670.81","5,614.05","5,634.58","0.0265","-0.0312","23,424,736"
"2024-09-18T07:00:00.000Z","5,641.68","5,689.75","5,615.08","5,618.26","-0.2896","-0.3473","24,584,553"
"2024-09-19T07:00:00.000Z","5,702.63","5,733.57","5,686.42","5,713.64","1.70","1.64","27,899,411"
"2024-09-20T07:00:00.000Z","5,709.64","5,715.14","5,674.49","5,702.55","-0.1941","-0.2517","57,363,797"
"2024-09-23T07:00:00.000Z","5,711.90","5,725.36","5,704.22","5,718.57","0.2809","0.2233","24,293,031"
"2024-09-24T07:00:00.000Z","5,727.66","5,735.32","5,698.99","5,732.93","0.2511","0.1935","25,713,376"
"2024-09-25T07:00:00.000Z","5,733.65","5,741.03","5,712.06","5,722.26","-0.1861","-0.2437","24,503,406"
"2024-09-26T07:00:00.000Z","5,762.22","5,767.37","5,721.01","5,745.37","0.4039","0.3462","27,564,314"
"2024-09-27T07:00:00.000Z","5,755.36","5,763.78","5,727.34","5,738.17","-0.1253","-0.1829","23,174,101"
"2024-09-30T07:00:00.000Z","5,726.52","5,765.14","5,703.53","5,762.48","0.4237","0.3660","25,121,001"
"2024-10-01T07:00:00.000Z","5,757.73","5,757.73","5,681.28","5,708.75","-0.9324","-0.9900","26,232,422"
"2024-10-02T07:00:00.000Z","5,698.14","5,719.63","5,674.00","5,709.54","0.0138","-0.0438","22,008,348"
"2024-10-03T07:00:00.000Z","5,698.19","5,718.78","5,677.37","5,699.94","-0.1681","-0.2258","21,997,949"
"2024-10-04T07:00:00.000Z","5,737.48","5,753.21","5,702.83","5,751.07","0.8970","0.8394","22,113,534"
"2024-10-07T07:00:00.000Z","5,737.80","5,739.34","5,686.85","5,695.94","-0.9586","-1.02","23,848,047"
"2024-10-08T07:00:00.000Z","5,719.14","5,757.60","5,714.56","5,751.13","0.9689","0.9113","22,748,772"
"2024-10-09T07:00:00.000Z","5,751.80","5,796.80","5,745.02","5,792.04","0.7113","0.6537","22,220,410"
"2024-10-10T07:00:00.000Z","5,778.36","5,795.03","5,764.76","5,780.05","-0.2070","-0.2646","20,918,660"
"2024-10-11T07:00:00.000Z","5,775.09","5,822.13","5,775.09","5,815.03","0.6052","0.5476","21,541,692"
"2024-10-14T07:00:00.000Z","5,829.81","5,871.41","5,829.57","5,859.85","0.7708","0.7131","20,032,955"
"2024-10-15T07:00:00.000Z","5,866.74","5,870.36","5,804.48","5,815.26","-0.7609","-0.8186","28,285,099"
"2024-10-16T07:00:00.000Z","5,816.58","5,846.52","5,808.34","5,842.47","0.4679","0.4103","23,012,945"
"2024-10-17T07:00:00.000Z","5,875.62","5,878.46","5,840.25","5,841.47","-0.0171","-0.0747","23,943,764"
"2024-10-18T07:00:00.000Z","5,859.43","5,872.17","5,846.11","5,864.67","0.3972","0.3395","21,578,453"
"2024-10-21T07:00:00.000Z","5,857.82","5,866.92","5,824.79","5,853.98","-0.1823","-0.2399","20,913,557"
"2024-10-22T07:00:00.000Z","5,832.70","5,863.04","5,821.17","5,851.20","-0.0475","-0.1051","22,452,937"
"2024-10-23T07:00:00.000Z","5,834.50","5,834.85","5,762.41","5,797.42","-0.9191","-0.9767","23,751,004"
"2024-10-24T07:00:00.000Z","5,817.80","5,817.80","5,784.92","5,809.86","0.2146","0.1570","22,832,277"
"2024-10-25T07:00:00.000Z","5,826.75","5,862.82","5,799.98","5,808.12","-0.0299","-0.0876","22,705,969"
"2024-10-28T07:00:00.000Z","5,833.93","5,842.92","5,823.08","5,823.52","0.2651","0.2075","22,093,348"
"2024-10-29T07:00:00.000Z","5,819.68","5,847.19","5,802.17","5,832.92","0.1614","0.1038","25,720,187"
"2024-10-30T07:00:00.000Z","5,832.65","5,850.94","5,811.28","5,813.67","-0.3300","-0.3876","28,474,229"
"2024-10-31T07:00:00.000Z","5,775.34","5,775.34","5,702.86","5,705.45","-1.86","-1.92","33,323,607"
"2024-11-01T07:00:00.000Z","5,723.22","5,772.52","5,723.22","5,728.80","0.4093","0.3516","27,421,734"
"2024-11-04T08:00:00.000Z","5,725.15","5,741.43","5,696.51","5,712.69","-0.2812","-0.3388","24,233,965"
"2024-11-05T08:00:00.000Z","5,722.43","5,783.44","5,722.10","5,782.76","1.23","1.17","23,668,426"
"2024-11-06T08:00:00.000Z","5,864.89","5,936.14","5,864.89","5,929.04","2.53","2.47","41,920,673"
"2024-11-07T08:00:00.000Z","5,947.21","5,983.84","5,947.21","5,973.10","0.7431","0.6855","30,712,437"
"2024-11-08T08:00:00.000Z","5,976.76","6,012.45","5,976.76","5,995.54","0.3757","0.3181","27,565,368"
"2024-11-11T08:00:00.000Z","6,008.86","6,017.31","5,986.69","6,001.35","0.0969","0.0393","27,142,099"
"2024-11-12T08:00:00.000Z","6,003.60","6,009.92","5,960.08","5,983.99","-0.2893","-0.3469","26,114,680"
"2024-11-13T08:00:00.000Z","5,985.75","6,008.19","5,965.91","5,985.38","0.0232","-0.0344","26,022,033"
"2024-11-14T08:00:00.000Z","5,989.68","5,993.88","5,942.28","5,949.17","-0.6050","-0.6626","26,234,616"
"2024-11-15T08:00:00.000Z","5,912.79","5,915.32","5,853.01","5,870.62","-1.32","-1.38","32,887,893"
"2024-11-18T08:00:00.000Z","5,874.17","5,908.12","5,865.95","5,893.62","0.3918","0.3342","28,204,872"
"2024-11-19T08:00:00.000Z","5,870.05","5,923.51","5,855.29","5,916.98","0.3964","0.3387","26,739,225"
"2024-11-20T08:00:00.000Z","5,914.34","5,920.67","5,860.56","5,917.11","0.0022","-0.0554","25,780,802"
"2024-11-21T08:00:00.000Z","5,940.58","5,963.32","5,887.26","5,948.71","0.5340","0.4764","28,570,149"
"2024-11-22T08:00:00.000Z","5,944.36","5,972.90","5,944.36","5,969.34","0.3468","0.2892","26,097,400"
"2024-11-25T08:00:00.000Z","5,992.28","6,020.75","5,963.91","5,987.37","0.3020","0.2444","39,483,046"
"2024-11-26T08:00:00.000Z","6,000.03","6,025.42","5,992.27","6,021.63","0.5722","0.5146","24,168,284"
"2024-11-27T08:00:00.000Z","6,014.11","6,020.16","5,984.87","5,998.74","-0.3801","-0.4377","20,907,905"
"2024-11-29T08:00:00.000Z","6,003.98","6,044.17","6,003.98","6,032.38","0.5608","0.5032","14,461,401"
"2024-12-02T08:00:00.000Z","6,040.11","6,053.58","6,035.33","6,047.15","0.2448","0.1872","27,248,909"
"2024-12-03T08:00:00.000Z","6,042.97","6,052.07","6,033.39","6,049.88","0.0451","-0.0125","26,319,599"
"2024-12-04T08:00:00.000Z","6,069.39","6,089.84","6,061.06","6,086.49","0.6051","0.5475","26,299,466"
"2024-12-05T08:00:00.000Z","6,089.03","6,094.55","6,072.90","6,075.11","-0.1870","-0.2446","26,380,487"
"2024-12-06T08:00:00.000Z","6,081.38","6,099.97","6,079.98","6,090.27","0.2495","0.1919","24,949,158"
"2024-12-09T08:00:00.000Z","6,083.01","6,088.51","6,048.63","6,052.85","-0.6144","-0.6720","29,240,943"
"2024-12-10T08:00:00.000Z","6,057.59","6,065.40","6,029.89","6,034.91","-0.2964","-0.3540","27,783,694"
"2024-12-11T08:00:00.000Z","6,060.15","6,092.59","6,060.15","6,084.19","0.8166","0.7590","28,569,847"
"2024-12-12T08:00:00.000Z","6,074.29","6,079.68","6,051.25","6,051.25","-0.5414","-0.5990","23,787,275"
